# Tilt	Rotation	mrd
56.23	300.00	0.00
56.32	13.90	0.00
56.32	46.10	0.00
56.32	73.90	0.00
56.32	106.10	0.00
56.32	133.90	0.00
56.32	166.10	0.00
56.32	193.90	0.00
56.32	226.10	0.00
56.32	253.90	0.00
56.32	286.10	0.00
56.32	313.90	0.00
56.32	346.10	0.00
56.51	5.50	0.00
56.51	54.50	0.00
56.51	65.50	0.00
56.51	114.50	0.00
56.51	125.50	0.00
56.51	174.50	0.00
56.51	185.50	0.00
56.51	234.50	0.00
56.51	245.50	0.00
56.51	294.50	0.00
56.51	305.50	0.00
56.51	354.50	0.00
56.89	28.43	0.00
56.89	151.57	0.00
56.89	208.43	0.00
56.89	331.57	0.00
56.89	31.57	0.00
56.89	88.43	0.00
56.89	91.57	0.00
56.89	148.43	0.00
56.89	211.57	0.00
56.89	268.43	0.00
56.89	271.57	0.00
56.89	328.43	0.00
57.08	25.28	0.00
57.08	34.72	0.00
57.08	85.28	0.00
57.08	94.72	0.00
57.08	145.28	0.00
57.08	154.72	0.00
57.08	205.28	0.00
57.08	214.72	0.00
57.08	265.28	0.00
57.08	274.72	0.00
57.08	325.28	0.00
57.08	334.72	0.00
57.36	10.89	0.00
57.36	49.11	0.00
57.36	70.89	0.00
57.36	109.11	0.00
57.36	130.89	0.00
57.36	169.11	0.00
57.36	190.89	0.00
57.36	229.11	0.00
57.36	250.89	0.00
57.36	289.11	0.00
57.36	310.89	0.00
57.36	349.11	0.00
57.45	22.17	0.00
57.45	37.83	0.00
57.45	82.17	0.00
57.45	97.83	0.00
57.45	142.17	0.00
57.45	157.83	0.00
57.45	202.17	0.00
57.45	217.83	0.00
57.45	262.17	0.00
57.45	277.83	0.00
57.45	322.17	0.00
57.45	337.83	0.00
58.01	19.11	0.00
58.01	40.89	0.00
58.01	62.68	0.00
58.01	79.11	0.00
58.01	100.89	0.00
58.01	117.32	0.00
58.01	139.11	0.00
58.01	160.89	0.00
58.01	199.11	0.00
58.01	220.89	0.00
58.01	242.68	0.00
58.01	259.11	0.00
58.01	280.89	0.00
58.01	297.32	0.00
58.01	319.11	0.00
58.01	340.89	0.00
58.01	2.68	0.00
58.01	57.32	0.00
58.01	122.68	0.00
58.01	177.32	0.00
58.01	182.68	0.00
58.01	237.32	0.00
58.01	302.68	0.00
58.01	357.32	0.00
58.56	52.01	0.00
58.56	67.99	0.00
58.56	112.01	0.00
58.56	127.99	0.00
58.56	232.01	0.00
58.56	247.99	0.00
58.56	292.01	0.00
58.56	307.99	0.00
58.56	7.99	0.00
58.56	172.01	0.00
58.56	187.99	0.00
58.56	352.01	0.00
58.74	16.10	0.00
58.74	43.90	0.00
58.74	76.10	0.00
58.74	103.90	0.00
58.74	136.10	0.00
58.74	163.90	0.00
58.74	196.10	0.00
58.74	223.90	0.00
58.74	256.10	0.00
58.74	283.90	0.00
58.74	316.10	0.00
58.74	343.90	0.00
59.66	0.00	0.00
59.66	60.00	0.00
59.66	120.00	0.00
59.66	180.00	0.00
59.66	240.00	0.00
59.66	300.00	0.00
59.66	13.17	0.00
59.66	46.83	0.00
59.66	73.17	0.00
59.66	106.83	0.00
59.66	133.17	0.00
59.66	166.83	0.00
59.66	193.17	0.00
59.66	226.83	0.00
59.66	253.17	0.00
59.66	286.83	0.00
59.66	313.17	0.00
59.66	346.83	0.00
59.84	30.00	0.00
59.84	90.00	0.00
59.84	150.00	0.00
59.84	210.00	0.00
59.84	270.00	0.00
59.84	330.00	0.00
59.93	5.21	0.00
59.93	27.00	0.00
59.93	33.00	0.00
59.93	54.79	0.00
59.93	65.21	0.00
59.93	87.00	0.00
59.93	93.00	0.00
59.93	114.79	0.00
59.93	125.21	0.00
59.93	147.00	0.00
59.93	153.00	0.00
59.93	174.79	0.00
59.93	185.21	0.00
59.93	207.00	0.00
59.93	213.00	0.00
59.93	234.79	0.00
59.93	245.21	0.00
59.93	267.00	0.00
59.93	273.00	0.00
59.93	294.79	0.00
59.93	305.21	0.00
59.93	327.00	0.00
59.93	333.00	0.00
59.93	354.79	0.00
60.20	24.01	0.00
60.20	35.99	0.00
60.20	84.01	0.00
60.20	95.99	0.00
60.20	144.01	0.00
60.20	155.99	0.00
60.20	204.01	0.00
60.20	215.99	0.00
60.20	264.01	0.00
60.20	275.99	0.00
60.20	324.01	0.00
60.20	335.99	0.00
60.65	21.05	0.00
60.65	38.95	0.00
60.65	81.05	0.00
60.65	98.95	0.00
60.65	141.05	0.00
60.65	158.95	0.00
60.65	201.05	0.00
60.65	218.95	0.00
60.65	261.05	0.00
60.65	278.95	0.00
60.65	321.05	0.00
60.65	338.95	0.00
60.74	49.67	0.00
60.74	130.33	0.00
60.74	229.67	0.00
60.74	310.33	0.00
60.74	10.33	0.00
60.74	70.33	0.00
60.74	109.67	0.00
60.74	169.67	0.00
60.74	190.33	0.00
60.74	250.33	0.00
60.74	289.67	0.00
60.74	349.67	0.00
61.28	18.14	0.00
61.28	41.86	0.00
61.28	78.14	0.00
61.28	101.86	0.00
61.28	138.14	0.00
61.28	161.86	0.00
61.28	198.14	0.00
61.28	221.86	0.00
61.28	258.14	0.00
61.28	281.86	0.00
61.28	318.14	0.00
61.28	341.86	0.00
61.46	2.54	0.00
61.46	62.54	0.00
61.46	117.46	0.00
61.46	177.46	0.00
61.46	182.54	0.00
61.46	242.54	0.00
61.46	297.46	0.00
61.46	357.46	0.00
61.46	57.46	0.00
61.46	122.54	0.00
61.46	237.46	0.00
61.46	302.54	0.00
62.00	7.59	0.00
62.00	172.41	0.00
62.00	187.59	0.00
62.00	352.41	0.00
62.00	52.41	0.00
62.00	67.59	0.00
62.00	112.41	0.00
62.00	127.59	0.00
62.00	232.41	0.00
62.00	247.59	0.00
62.00	292.41	0.00
62.00	307.59	0.00
62.09	15.30	0.00
62.09	44.70	0.00
62.09	75.30	0.00
62.09	104.70	0.00
62.09	135.30	0.00
62.09	164.70	0.00
62.09	195.30	0.00
62.09	224.70	0.00
62.09	255.30	0.00
62.09	284.70	0.00
62.09	315.30	0.00
62.09	344.70	0.00
62.88	88.56	0.00
62.88	91.44	0.00
62.88	268.56	0.00
62.88	271.44	0.00
62.88	28.56	0.00
62.88	31.44	0.00
62.88	148.56	0.00
62.88	151.44	0.00
62.88	208.56	0.00
62.88	211.44	0.00
62.88	328.56	0.00
62.88	331.44	0.00
63.06	12.52	0.00
63.06	72.52	0.00
63.06	85.69	0.00
63.06	94.31	0.00
63.06	107.48	0.00
63.06	167.48	0.00
63.06	192.52	0.00
63.06	252.52	0.00
63.06	265.69	0.00
63.06	274.31	0.00
63.06	287.48	0.00
63.06	347.48	0.00
63.06	25.69	0.00
63.06	34.31	0.00
63.06	47.48	0.00
63.06	132.52	0.00
63.06	145.69	0.00
63.06	154.31	0.00
63.06	205.69	0.00
63.06	214.31	0.00
63.06	227.48	0.00
63.06	312.52	0.00
63.06	325.69	0.00
63.06	334.31	0.00
63.15	60.00	0.00
63.15	120.00	0.00
63.15	240.00	0.00
63.15	300.00	0.00
63.15	0.00	0.00
63.15	180.00	0.00
63.41	4.95	0.00
63.41	22.85	0.00
63.41	37.15	0.00
63.41	55.05	0.00
63.41	64.95	0.00
63.41	82.85	0.00
63.41	97.15	0.00
63.41	115.05	0.00
63.41	124.95	0.00
63.41	142.85	0.00
63.41	157.15	0.00
63.41	175.05	0.00
63.41	184.95	0.00
63.41	202.85	0.00
63.41	217.15	0.00
63.41	235.05	0.00
63.41	244.95	0.00
63.41	262.85	0.00
63.41	277.15	0.00
63.41	295.05	0.00
63.41	304.95	0.00
63.41	322.85	0.00
63.41	337.15	0.00
63.41	355.05	0.00
63.94	20.03	0.00
63.94	39.97	0.00
63.94	80.03	0.00
63.94	99.97	0.00
63.94	140.03	0.00
63.94	159.97	0.00
63.94	200.03	0.00
63.94	219.97	0.00
63.94	260.03	0.00
63.94	279.97	0.00
63.94	320.03	0.00
63.94	339.97	0.00
64.20	9.83	0.00
64.20	50.17	0.00
64.20	69.83	0.00
64.20	110.17	0.00
64.20	129.83	0.00
64.20	170.17	0.00
64.20	189.83	0.00
64.20	230.17	0.00
64.20	249.83	0.00
64.20	290.17	0.00
64.20	309.83	0.00
64.20	350.17	0.00
64.63	17.27	0.00
64.63	42.73	0.00
64.63	77.27	0.00
64.63	102.73	0.00
64.63	137.27	0.00
64.63	162.73	0.00
64.63	197.27	0.00
64.63	222.73	0.00
64.63	257.27	0.00
64.63	282.73	0.00
64.63	317.27	0.00
64.63	342.73	0.00
64.98	2.42	0.00
64.98	57.58	0.00
64.98	122.42	0.00
64.98	177.58	0.00
64.98	182.42	0.00
64.98	237.58	0.00
64.98	302.42	0.00
64.98	357.58	0.00
64.98	62.42	0.00
64.98	117.58	0.00
64.98	242.42	0.00
64.98	297.58	0.00
65.50	7.22	0.00
65.50	14.56	0.00
65.50	45.44	0.00
65.50	52.78	0.00
65.50	67.22	0.00
65.50	74.56	0.00
65.50	105.44	0.00
65.50	112.78	0.00
65.50	127.22	0.00
65.50	134.56	0.00
65.50	165.44	0.00
65.50	172.78	0.00
65.50	187.22	0.00
65.50	194.56	0.00
65.50	225.44	0.00
65.50	232.78	0.00
65.50	247.22	0.00
65.50	254.56	0.00
65.50	285.44	0.00
65.50	292.78	0.00
65.50	307.22	0.00
65.50	314.56	0.00
65.50	345.44	0.00
65.50	352.78	0.00
65.93	30.00	0.00
65.93	90.00	0.00
65.93	150.00	0.00
65.93	210.00	0.00
65.93	270.00	0.00
65.93	330.00	0.00
66.02	27.25	0.00
66.02	32.75	0.00
66.02	87.25	0.00
66.02	92.75	0.00
66.02	147.25	0.00
66.02	152.75	0.00
66.02	207.25	0.00
66.02	212.75	0.00
66.02	267.25	0.00
66.02	272.75	0.00
66.02	327.25	0.00
66.02	332.75	0.00
66.28	35.50	0.00
66.28	144.50	0.00
66.28	215.50	0.00
66.28	324.50	0.00
66.28	24.50	0.00
66.28	84.50	0.00
66.28	95.50	0.00
66.28	155.50	0.00
66.28	204.50	0.00
66.28	264.50	0.00
66.28	275.50	0.00
66.28	335.50	0.00
66.53	11.93	0.00
66.53	48.07	0.00
66.53	71.93	0.00
66.53	108.07	0.00
66.53	131.93	0.00
66.53	168.07	0.00
66.53	191.93	0.00
66.53	228.07	0.00
66.53	251.93	0.00
66.53	288.07	0.00
66.53	311.93	0.00
66.53	348.07	0.00
66.70	0.00	0.00
66.70	21.79	0.00
66.70	38.21	0.00
66.70	60.00	0.00
66.70	81.79	0.00
66.70	98.21	0.00
66.70	120.00	0.00
66.70	141.79	0.00
66.70	158.21	0.00
66.70	180.00	0.00
66.70	201.79	0.00
66.70	218.21	0.00
66.70	240.00	0.00
66.70	261.79	0.00
66.70	278.21	0.00
66.70	300.00	0.00
66.70	321.79	0.00
66.70	338.21	0.00
66.96	4.72	0.00
66.96	55.28	0.00
66.96	64.72	0.00
66.96	115.28	0.00
66.96	124.72	0.00
66.96	175.28	0.00
66.96	184.72	0.00
66.96	235.28	0.00
66.96	244.72	0.00
66.96	295.28	0.00
66.96	304.72	0.00
66.96	355.28	0.00
67.30	40.89	0.00
67.30	139.11	0.00
67.30	220.89	0.00
67.30	319.11	0.00
67.30	19.11	0.00
67.30	79.11	0.00
67.30	100.89	0.00
67.30	160.89	0.00
67.30	199.11	0.00
67.30	259.11	0.00
67.30	280.89	0.00
67.30	340.89	0.00
67.73	9.37	0.00
67.73	170.63	0.00
67.73	189.37	0.00
67.73	350.63	0.00
67.73	50.63	0.00
67.73	69.37	0.00
67.73	110.63	0.00
67.73	129.37	0.00
67.73	230.63	0.00
67.73	249.37	0.00
67.73	290.63	0.00
67.73	309.37	0.00
68.07	16.47	0.00
68.07	43.53	0.00
68.07	76.47	0.00
68.07	103.53	0.00
68.07	136.47	0.00
68.07	163.53	0.00
68.07	196.47	0.00
68.07	223.53	0.00
68.07	256.47	0.00
68.07	283.53	0.00
68.07	316.47	0.00
68.07	343.53	0.00
68.57	2.31	0.00
68.57	177.69	0.00
68.57	182.31	0.00
68.57	357.69	0.00
68.57	57.69	0.00
68.57	62.31	0.00
68.57	117.69	0.00
68.57	122.31	0.00
68.57	237.69	0.00
68.57	242.31	0.00
68.57	297.69	0.00
68.57	302.31	0.00
68.99	13.90	0.00
68.99	166.10	0.00
68.99	193.90	0.00
68.99	346.10	0.00
68.99	46.10	0.00
68.99	73.90	0.00
68.99	106.10	0.00
68.99	133.90	0.00
68.99	226.10	0.00
68.99	253.90	0.00
68.99	286.10	0.00
68.99	313.90	0.00
69.08	6.89	0.00
69.08	88.68	0.00
69.08	91.32	0.00
69.08	173.11	0.00
69.08	186.89	0.00
69.08	268.68	0.00
69.08	271.32	0.00
69.08	353.11	0.00
69.08	28.68	0.00
69.08	31.32	0.00
69.08	53.11	0.00
69.08	66.89	0.00
69.08	113.11	0.00
69.08	126.89	0.00
69.08	148.68	0.00
69.08	151.32	0.00
69.08	208.68	0.00
69.08	211.32	0.00
69.08	233.11	0.00
69.08	246.89	0.00
69.08	293.11	0.00
69.08	306.89	0.00
69.08	328.68	0.00
69.08	331.32	0.00
69.25	26.04	0.00
69.25	86.04	0.00
69.25	93.96	0.00
69.25	153.96	0.00
69.25	206.04	0.00
69.25	266.04	0.00
69.25	273.96	0.00
69.25	333.96	0.00
69.25	33.96	0.00
69.25	146.04	0.00
69.25	213.96	0.00
69.25	326.04	0.00
69.58	83.41	0.00
69.58	96.59	0.00
69.58	263.41	0.00
69.58	276.59	0.00
69.58	23.41	0.00
69.58	36.59	0.00
69.58	143.41	0.00
69.58	156.59	0.00
69.58	203.41	0.00
69.58	216.59	0.00
69.58	323.41	0.00
69.58	336.59	0.00
70.08	11.39	0.00
70.08	20.82	0.00
70.08	39.18	0.00
70.08	48.61	0.00
70.08	71.39	0.00
70.08	80.82	0.00
70.08	99.18	0.00
70.08	108.61	0.00
70.08	131.39	0.00
70.08	140.82	0.00
70.08	159.18	0.00
70.08	168.61	0.00
70.08	191.39	0.00
70.08	200.82	0.00
70.08	219.18	0.00
70.08	228.61	0.00
70.08	251.39	0.00
70.08	260.82	0.00
70.08	279.18	0.00
70.08	288.61	0.00
70.08	311.39	0.00
70.08	320.82	0.00
70.08	339.18	0.00
70.08	348.61	0.00
70.33	0.00	0.00
70.33	60.00	0.00
70.33	120.00	0.00
70.33	180.00	0.00
70.33	240.00	0.00
70.33	300.00	0.00
70.58	4.50	0.00
70.58	64.50	0.00
70.58	115.50	0.00
70.58	175.50	0.00
70.58	184.50	0.00
70.58	244.50	0.00
70.58	295.50	0.00
70.58	355.50	0.00
70.58	55.50	0.00
70.58	124.50	0.00
70.58	235.50	0.00
70.58	304.50	0.00
70.75	78.26	0.00
70.75	101.74	0.00
70.75	258.26	0.00
70.75	281.74	0.00
70.75	18.26	0.00
70.75	41.74	0.00
70.75	138.26	0.00
70.75	161.74	0.00
70.75	198.26	0.00
70.75	221.74	0.00
70.75	318.26	0.00
70.75	341.74	0.00
71.33	8.95	0.00
71.33	51.05	0.00
71.33	68.95	0.00
71.33	111.05	0.00
71.33	128.95	0.00
71.33	171.05	0.00
71.33	188.95	0.00
71.33	231.05	0.00
71.33	248.95	0.00
71.33	291.05	0.00
71.33	308.95	0.00
71.33	351.05	0.00
71.58	15.75	0.00
71.58	75.75	0.00
71.58	104.25	0.00
71.58	164.25	0.00
71.58	195.75	0.00
71.58	255.75	0.00
71.58	284.25	0.00
71.58	344.25	0.00
71.58	44.25	0.00
71.58	135.75	0.00
71.58	224.25	0.00
71.58	315.75	0.00
72.24	2.20	0.00
72.24	30.00	0.00
72.24	57.80	0.00
72.24	62.20	0.00
72.24	90.00	0.00
72.24	117.80	0.00
72.24	122.20	0.00
72.24	150.00	0.00
72.24	177.80	0.00
72.24	182.20	0.00
72.24	210.00	0.00
72.24	237.80	0.00
72.24	242.20	0.00
72.24	270.00	0.00
72.24	297.80	0.00
72.24	302.20	0.00
72.24	330.00	0.00
72.24	357.80	0.00
72.32	27.46	0.00
72.32	32.54	0.00
72.32	87.46	0.00
72.32	92.54	0.00
72.32	147.46	0.00
72.32	152.54	0.00
72.32	207.46	0.00
72.32	212.54	0.00
72.32	267.46	0.00
72.32	272.54	0.00
72.32	327.46	0.00
72.32	332.54	0.00
72.57	73.29	0.00
72.57	106.71	0.00
72.57	253.29	0.00
72.57	286.71	0.00
72.57	13.29	0.00
72.57	24.92	0.00
72.57	35.08	0.00
72.57	46.71	0.00
72.57	84.92	0.00
72.57	95.08	0.00
72.57	133.29	0.00
72.57	144.92	0.00
72.57	155.08	0.00
72.57	166.71	0.00
72.57	193.29	0.00
72.57	204.92	0.00
72.57	215.08	0.00
72.57	226.71	0.00
72.57	264.92	0.00
72.57	275.08	0.00
72.57	313.29	0.00
72.57	324.92	0.00
72.57	335.08	0.00
72.57	346.71	0.00
72.74	6.59	0.00
72.74	173.41	0.00
72.74	186.59	0.00
72.74	353.41	0.00
72.74	53.41	0.00
72.74	66.59	0.00
72.74	113.41	0.00
72.74	126.59	0.00
72.74	233.41	0.00
72.74	246.59	0.00
72.74	293.41	0.00
72.74	306.59	0.00
72.98	22.41	0.00
72.98	37.59	0.00
72.98	82.41	0.00
72.98	97.59	0.00
72.98	142.41	0.00
72.98	157.59	0.00
72.98	202.41	0.00
72.98	217.59	0.00
72.98	262.41	0.00
72.98	277.59	0.00
72.98	322.41	0.00
72.98	337.59	0.00
73.56	19.93	0.00
73.56	40.07	0.00
73.56	79.93	0.00
73.56	100.07	0.00
73.56	139.93	0.00
73.56	160.07	0.00
73.56	199.93	0.00
73.56	220.07	0.00
73.56	259.93	0.00
73.56	280.07	0.00
73.56	319.93	0.00
73.56	340.07	0.00
73.72	10.89	0.00
73.72	49.11	0.00
73.72	70.89	0.00
73.72	109.11	0.00
73.72	130.89	0.00
73.72	169.11	0.00
73.72	190.89	0.00
73.72	229.11	0.00
73.72	250.89	0.00
73.72	289.11	0.00
73.72	310.89	0.00
73.72	349.11	0.00
74.05	60.00	0.00
74.05	120.00	0.00
74.05	240.00	0.00
74.05	300.00	0.00
74.05	0.00	0.00
74.05	180.00	0.00
74.29	4.31	0.00
74.29	17.48	0.00
74.29	42.52	0.00
74.29	55.69	0.00
74.29	64.31	0.00
74.29	77.48	0.00
74.29	102.52	0.00
74.29	115.69	0.00
74.29	124.31	0.00
74.29	137.48	0.00
74.29	162.52	0.00
74.29	175.69	0.00
74.29	184.31	0.00
74.29	197.48	0.00
74.29	222.52	0.00
74.29	235.69	0.00
74.29	244.31	0.00
74.29	257.48	0.00
74.29	282.52	0.00
74.29	295.69	0.00
74.29	304.31	0.00
74.29	317.48	0.00
74.29	342.52	0.00
74.29	355.69	0.00
75.02	68.57	0.00
75.02	111.43	0.00
75.02	248.57	0.00
75.02	291.43	0.00
75.02	8.57	0.00
75.02	171.43	0.00
75.02	188.57	0.00
75.02	351.43	0.00
75.02	51.43	0.00
75.02	128.57	0.00
75.02	231.43	0.00
75.02	308.57	0.00
75.19	15.08	0.00
75.19	44.92	0.00
75.19	75.08	0.00
75.19	104.92	0.00
75.19	135.08	0.00
75.19	164.92	0.00
75.19	195.08	0.00
75.19	224.92	0.00
75.19	255.08	0.00
75.19	284.92	0.00
75.19	315.08	0.00
75.19	344.92	0.00
75.51	28.78	0.00
75.51	31.22	0.00
75.51	88.78	0.00
75.51	91.22	0.00
75.51	148.78	0.00
75.51	151.22	0.00
75.51	208.78	0.00
75.51	211.22	0.00
75.51	268.78	0.00
75.51	271.22	0.00
75.51	328.78	0.00
75.51	331.22	0.00
75.67	26.33	0.00
75.67	33.67	0.00
75.67	146.33	0.00
75.67	153.67	0.00
75.67	206.33	0.00
75.67	213.67	0.00
75.67	326.33	0.00
75.67	333.67	0.00
75.67	86.33	0.00
75.67	93.67	0.00
75.67	266.33	0.00
75.67	273.67	0.00
76.00	2.11	0.00
76.00	23.90	0.00
76.00	36.10	0.00
76.00	57.89	0.00
76.00	62.11	0.00
76.00	83.90	0.00
76.00	96.10	0.00
76.00	117.89	0.00
76.00	122.11	0.00
76.00	143.90	0.00
76.00	156.10	0.00
76.00	177.89	0.00
76.00	182.11	0.00
76.00	203.90	0.00
76.00	216.10	0.00
76.00	237.89	0.00
76.00	242.11	0.00
76.00	263.90	0.00
76.00	276.10	0.00
76.00	297.89	0.00
76.00	302.11	0.00
76.00	323.90	0.00
76.00	336.10	0.00
76.00	357.89	0.00
76.24	12.73	0.00
76.24	47.27	0.00
76.24	72.73	0.00
76.24	107.27	0.00
76.24	132.73	0.00
76.24	167.27	0.00
76.24	192.73	0.00
76.24	227.27	0.00
76.24	252.73	0.00
76.24	287.27	0.00
76.24	312.73	0.00
76.24	347.27	0.00
76.48	6.31	0.00
76.48	21.49	0.00
76.48	38.51	0.00
76.48	53.69	0.00
76.48	66.31	0.00
76.48	81.49	0.00
76.48	98.51	0.00
76.48	113.69	0.00
76.48	126.31	0.00
76.48	141.49	0.00
76.48	158.51	0.00
76.48	173.69	0.00
76.48	186.31	0.00
76.48	201.49	0.00
76.48	218.51	0.00
76.48	233.69	0.00
76.48	246.31	0.00
76.48	261.49	0.00
76.48	278.51	0.00
76.48	293.69	0.00
76.48	306.31	0.00
76.48	321.49	0.00
76.48	338.51	0.00
76.48	353.69	0.00
77.13	19.11	0.00
77.13	160.89	0.00
77.13	199.11	0.00
77.13	340.89	0.00
77.13	40.89	0.00
77.13	79.11	0.00
77.13	100.89	0.00
77.13	139.11	0.00
77.13	220.89	0.00
77.13	259.11	0.00
77.13	280.89	0.00
77.13	319.11	0.00
77.45	10.44	0.00
77.45	49.56	0.00
77.45	70.44	0.00
77.45	109.56	0.00
77.45	130.44	0.00
77.45	169.56	0.00
77.45	190.44	0.00
77.45	229.56	0.00
77.45	250.44	0.00
77.45	289.56	0.00
77.45	310.44	0.00
77.45	349.56	0.00
77.85	0.00	0.00
77.85	180.00	0.00
77.85	60.00	0.00
77.85	120.00	0.00
77.85	240.00	0.00
77.85	300.00	0.00
77.93	16.76	0.00
77.93	43.24	0.00
77.93	76.76	0.00
77.93	103.24	0.00
77.93	136.76	0.00
77.93	163.24	0.00
77.93	196.76	0.00
77.93	223.24	0.00
77.93	256.76	0.00
77.93	283.24	0.00
77.93	316.76	0.00
77.93	343.24	0.00
78.09	4.13	0.00
78.09	64.13	0.00
78.09	115.87	0.00
78.09	175.87	0.00
78.09	184.13	0.00
78.09	244.13	0.00
78.09	295.87	0.00
78.09	355.87	0.00
78.09	55.87	0.00
78.09	124.13	0.00
78.09	235.87	0.00
78.09	304.13	0.00
78.81	8.21	0.00
78.81	30.00	0.00
78.81	90.00	0.00
78.81	150.00	0.00
78.81	171.79	0.00
78.81	188.21	0.00
78.81	210.00	0.00
78.81	270.00	0.00
78.81	330.00	0.00
78.81	351.79	0.00
78.81	51.79	0.00
78.81	68.21	0.00
78.81	111.79	0.00
78.81	128.21	0.00
78.81	231.79	0.00
78.81	248.21	0.00
78.81	291.79	0.00
78.81	308.21	0.00
78.89	14.46	0.00
78.89	27.64	0.00
78.89	32.36	0.00
78.89	45.54	0.00
78.89	74.46	0.00
78.89	87.64	0.00
78.89	92.36	0.00
78.89	105.54	0.00
78.89	134.46	0.00
78.89	147.64	0.00
78.89	152.36	0.00
78.89	165.54	0.00
78.89	194.46	0.00
78.89	207.64	0.00
78.89	212.36	0.00
78.89	225.54	0.00
78.89	254.46	0.00
78.89	267.64	0.00
78.89	272.36	0.00
78.89	285.54	0.00
78.89	314.46	0.00
78.89	327.64	0.00
78.89	332.36	0.00
78.89	345.54	0.00
79.13	25.28	0.00
79.13	85.28	0.00
79.13	94.72	0.00
79.13	154.72	0.00
79.13	205.28	0.00
79.13	265.28	0.00
79.13	274.72	0.00
79.13	334.72	0.00
79.13	34.72	0.00
79.13	145.28	0.00
79.13	214.72	0.00
79.13	325.28	0.00
79.53	22.95	0.00
79.53	37.05	0.00
79.53	82.95	0.00
79.53	97.05	0.00
79.53	142.95	0.00
79.53	157.05	0.00
79.53	202.95	0.00
79.53	217.05	0.00
79.53	262.95	0.00
79.53	277.05	0.00
79.53	322.95	0.00
79.53	337.05	0.00
79.85	2.02	0.00
79.85	177.98	0.00
79.85	182.02	0.00
79.85	357.98	0.00
79.85	57.98	0.00
79.85	62.02	0.00
79.85	117.98	0.00
79.85	122.02	0.00
79.85	237.98	0.00
79.85	242.02	0.00
79.85	297.98	0.00
79.85	302.02	0.00
80.01	12.22	0.00
80.01	167.78	0.00
80.01	192.22	0.00
80.01	347.78	0.00
80.01	47.78	0.00
80.01	72.22	0.00
80.01	107.78	0.00
80.01	132.22	0.00
80.01	227.78	0.00
80.01	252.22	0.00
80.01	287.78	0.00
80.01	312.22	0.00
80.09	20.63	0.00
80.09	39.37	0.00
80.09	80.63	0.00
80.09	99.37	0.00
80.09	140.63	0.00
80.09	159.37	0.00
80.09	200.63	0.00
80.09	219.37	0.00
80.09	260.63	0.00
80.09	279.37	0.00
80.09	320.63	0.00
80.09	339.37	0.00
80.33	6.05	0.00
80.33	53.95	0.00
80.33	126.05	0.00
80.33	173.95	0.00
80.33	186.05	0.00
80.33	233.95	0.00
80.33	306.05	0.00
80.33	353.95	0.00
80.33	66.05	0.00
80.33	113.95	0.00
80.33	246.05	0.00
80.33	293.95	0.00
80.81	18.35	0.00
80.81	41.65	0.00
80.81	78.35	0.00
80.81	101.65	0.00
80.81	138.35	0.00
80.81	161.65	0.00
80.81	198.35	0.00
80.81	221.65	0.00
80.81	258.35	0.00
80.81	281.65	0.00
80.81	318.35	0.00
80.81	341.65	0.00
81.29	10.02	0.00
81.29	169.98	0.00
81.29	190.02	0.00
81.29	349.98	0.00
81.29	49.98	0.00
81.29	70.02	0.00
81.29	109.98	0.00
81.29	130.02	0.00
81.29	229.98	0.00
81.29	250.02	0.00
81.29	289.98	0.00
81.29	310.02	0.00
81.68	16.10	0.00
81.68	43.90	0.00
81.68	76.10	0.00
81.68	103.90	0.00
81.68	136.10	0.00
81.68	163.90	0.00
81.68	196.10	0.00
81.68	223.90	0.00
81.68	256.10	0.00
81.68	283.90	0.00
81.68	316.10	0.00
81.68	343.90	0.00
81.76	60.00	0.00
81.76	120.00	0.00
81.76	240.00	0.00
81.76	300.00	0.00
81.76	0.00	0.00
81.76	180.00	0.00
82.00	3.96	0.00
82.00	56.04	0.00
82.00	63.96	0.00
82.00	116.04	0.00
82.00	123.96	0.00
82.00	176.04	0.00
82.00	183.96	0.00
82.00	236.04	0.00
82.00	243.96	0.00
82.00	296.04	0.00
82.00	303.96	0.00
82.00	356.04	0.00
82.24	28.86	0.00
82.24	31.14	0.00
82.24	88.86	0.00
82.24	91.14	0.00
82.24	148.86	0.00
82.24	151.14	0.00
82.24	208.86	0.00
82.24	211.14	0.00
82.24	268.86	0.00
82.24	271.14	0.00
82.24	328.86	0.00
82.24	331.14	0.00
82.40	26.58	0.00
82.40	33.42	0.00
82.40	86.58	0.00
82.40	93.42	0.00
82.40	146.58	0.00
82.40	153.42	0.00
82.40	206.58	0.00
82.40	213.42	0.00
82.40	266.58	0.00
82.40	273.42	0.00
82.40	326.58	0.00
82.40	333.42	0.00
82.71	13.90	0.00
82.71	73.90	0.00
82.71	106.10	0.00
82.71	166.10	0.00
82.71	193.90	0.00
82.71	253.90	0.00
82.71	286.10	0.00
82.71	346.10	0.00
82.71	7.89	0.00
82.71	24.32	0.00
82.71	35.68	0.00
82.71	46.10	0.00
82.71	52.11	0.00
82.71	67.89	0.00
82.71	84.32	0.00
82.71	95.68	0.00
82.71	112.11	0.00
82.71	127.89	0.00
82.71	133.90	0.00
82.71	144.32	0.00
82.71	155.68	0.00
82.71	172.11	0.00
82.71	187.89	0.00
82.71	204.32	0.00
82.71	215.68	0.00
82.71	226.10	0.00
82.71	232.11	0.00
82.71	247.89	0.00
82.71	264.32	0.00
82.71	275.68	0.00
