,Tilt,Rotation,RotationIndex,Omega,Weights
658,60.99208484306148,61.05603430885195,10,-45,0.0003896948682149738
659,64.14868080814794,65.41909934382554,11,-45,0.0003477350689507483
660,67.41457572633769,69.5646426314594,12,-45,0.00030312879584363215
661,70.76791851822324,73.52890749403889,13,-45,0.00025621552956597556
662,74.18940671736684,77.34625880215393,14,-45,0.0002073523084011524
663,77.66178074077466,81.04906885306735,15,-45,0.00015691101096665185
664,81.16934761404192,84.66787198233573,16,-45,0.00010527552599323578
665,84.69754081617728,88.23167201047445,17,-45,5.2838830699910536e-05
666,88.23251360539243,91.76832798952556,18,-45,6.614293854816189e-06
667,88.23924154687222,95.3049711615881,19,-45,5.283883069990977e-05
668,84.73125676476808,98.8684221766343,20,-45,0.00010527552599323655
669,81.25744544582481,102.48558481364273,21,-45,0.00015691101096665107
670,77.83246046492341,106.18379224826853,22,-45,0.00020735230840115314
671,74.47206033304795,109.99107495874293,23,-45,0.00025621552956597404
672,71.19348581238441,113.93630562339833,24,-45,0.00030312879584363215
673,68.01584301071756,118.04915559445219,25,-45,0.0003477350689507499
674,64.96047870003208,122.35977020534249,26,-45,0.0003896948682149738
675,62.05131802759399,126.89803917751844,27,-45,0.0004286888542278897
676,59.31511263341193,131.6923119029656,28,-45,0.0004644202592107256
677,56.781518511283394,136.767402766686,29,-45,0.0004966171455963427
678,54.482891232623146,142.14177905252166,30,-45,0.0005250344756383446
679,52.4536613286418,147.82396464366454,31,-45,0.0005494559762962523
680,50.72915376055403,153.808463540923,32,-45,0.0005696957852039583
681,49.34376932276905,160.07190133572234,33,-45,0.0005855998651945411
682,48.32857587655127,166.57049201039783,34,-45,0.00059704717661613
683,47.7085593140107,173.24012103045516,35,-45,0.0006039505985167227
684,47.5,180.0,36,-45,0.0006062575916872671
685,47.7085593140107,186.7598789695448,37,-45,0.0006039505985167195
686,48.32857587655127,193.4295079896022,38,-45,0.00059704717661613
687,49.34376932276905,199.92809866427763,39,-45,0.0005855998651945409
688,50.72915376055403,206.19153645907699,40,-45,0.0005696957852039555
689,52.4536613286418,212.17603535633546,41,-45,0.0005494559762962554
690,54.48289123262316,217.85822094747837,42,-45,0.0005250344756383446
691,56.781518511283366,223.23259723331398,43,-45,0.0004966171455963457
692,59.315112633411914,228.30768809703437,44,-45,0.0004644202592107202
693,62.05131802759399,233.10196082248154,45,-45,0.000428688854227892
694,64.96047870003208,237.6402297946575,46,-45,0.0003896948682149738
695,68.01584301071753,241.9508444055478,47,-45,0.0003477350689507491
696,71.19348581238438,246.06369437660163,48,-45,0.00030312879584363215
697,74.47206033304792,250.00892504125704,49,-45,0.00025621552956597713
698,77.8324604649234,253.81620775173144,50,-45,0.00020735230840115084
699,81.25744544582481,257.51441518635727,51,-45,0.00015691101096665264
700,84.73125676476808,261.1315778233657,52,-45,0.00010527552599323578
701,88.23924154687222,264.6950288384119,53,-45,5.2838830699910536e-05
702,88.23251360539244,268.2316720104744,54,-45,0.0
703,84.6975408161773,271.7683279895256,55,-45,5.2838830699910536e-05
704,81.16934761404195,275.3321280176643,56,-45,0.00010527552599323501
705,77.66178074077465,278.95093114693265,57,-45,0.00015691101096665107
706,74.18940671736686,282.65374119784605,58,-45,0.00020735230840115471
707,70.76791851822324,286.4710925059611,59,-45,0.0002562155295659717
708,67.41457572633769,290.4353573685406,60,-45,0.0003031287958436345
709,64.14868080814794,294.58090065617444,61,-45,0.0003477350689507491
710,60.99208484306148,298.94396569114804,62,-45,0.0003896948682149731
711,57.96969946190272,303.5621191647244,63,-45,0.0004286888542278897
712,55.10996444514307,308.4730161627469,64,-45,0.00046442025921072255
713,52.445179214476056,313.71218732036334,65,-45,0.0004966171455963434
714,50.01155117619066,319.3095419606872,66,-45,0.0005250344756383497
715,47.848753150003446,325.284403118493,67,-45,0.0005494559762962528
716,45.99874175074008,331.6392508643212,68,-45,0.0005696957852039526
717,44.50361786649237,338.3530274811817,69,-45,0.0005855998651945467
718,43.402472480185146,345.37576030085916,70,-45,0.0005970471766161271
719,42.72748937777519,352.6269578053742,71,-45,0.0006039505985167288
720,47.5,0.0,0,-40,0.0006062575916872646
721,47.68961714211004,6.761922381086387,1,-40,0.0006039505985167231
722,48.25365180082632,13.445462396738911,2,-40,0.0005970471766161277
723,49.17819865842528,19.97987465336868,3,-40,0.0005855998651945417
724,50.44175742011117,26.308012620475314,4,-40,0.0005696957852039591
725,52.01731306034621,32.38959030842703,5,-40,0.0005494559762962532
726,53.874566711570246,38.20164026220281,6,-40,0.0005250344756383446
727,55.981951752859715,43.73680042910454,7,-40,0.0004966171455963442
728,58.308218432169156,49.00037411402163,8,-40,0.0004644202592107233
729,60.82352112396903,54.007035090923736,9,-40,0.00042868885422789045
730,63.50004894857581,58.77777898826027,10,-40,0.0003896948682149738
731,66.31229314204532,63.33742724469918,11,-40,0.0003477350689507483
732,69.23705550718589,67.71276602634006,12,-40,0.00030312879584363215
733,72.25328959809187,71.93127075868459,13,-40,0.00025621552956597556
734,75.34184468403552,76.02030958901703,14,-40,0.0002073523084011524
735,78.48516079300035,80.00670830956996,15,-40,0.00015691101096665185
736,81.66694516608104,83.91657160759368,16,-40,0.00010527552599323578
737,84.87184721081238,87.77527573976336,17,-40,5.2838830699910536e-05
738,88.08514007476364,91.60756764897307,18,-40,6.614293854816189e-06
739,88.70758861678203,95.4377215279007,19,-40,5.283883069990977e-05
740,85.52073734987619,99.28971475459532,20,-40,0.00010527552599323655
741,82.36898423645191,103.18739097670407,21,-40,0.00015691101096665107
742,79.26757457428127,107.15457929254322,22,-40,0.00020735230840115314
743,76.2326015832124,111.21513546915598,23,-40,0.00025621552956597404
744,73.28127580135502,115.39286459756103,24,-40,0.00030312879584363215
745,70.43217301297747,119.71127561552251,25,-40,0.0003477350689507499
746,67.70544266221512,124.1931088606107,26,-40,0.0003896948682149738
747,65.12294834553981,128.85957224371182,27,-40,0.0004286888542278897
748,62.70829965774371,133.72922652758766,28,-40,0.0004644202592107256
749,60.48672214755814,138.8164855806829,29,-40,0.0004966171455963427
750,58.48470323407804,144.12975549217163,30,-40,0.0005250344756383446
751,56.7293530650733,149.66933678725644,31,-40,0.0005494559762962523
752,55.247438964661114,155.42535444346268,32,-40,0.0005696957852039583
753,54.06409811490627,161.37613362368455,33,-40,0.0005855998651945411
754,53.20130679579502,167.48754347286928,34,-40,0.00059704717661613
755,52.67627365384553,173.71380150306925,35,-40,0.0006039505985167227
756,52.5,180.0,36,-40,0.0006062575916872671
757,52.67627365384553,186.2861984969307,37,-40,0.0006039505985167195
758,53.20130679579502,192.51245652713075,38,-40,0.00059704717661613
759,54.06409811490627,198.6238663763154,39,-40,0.0005855998651945409
760,55.247438964661114,204.5746455565373,40,-40,0.0005696957852039555
761,56.72935306507328,210.33066321274356,41,-40,0.0005494559762962554
762,58.48470323407804,215.8702445078284,42,-40,0.0005250344756383446
763,60.486722147558126,221.18351441931705,43,-40,0.0004966171455963457
764,62.70829965774371,226.27077347241232,44,-40,0.0004644202592107202
765,65.12294834553981,231.14042775628815,45,-40,0.000428688854227892
766,67.7054426622151,235.80689113938928,46,-40,0.0003896948682149738
767,70.43217301297746,240.28872438447746,47,-40,0.0003477350689507491
768,73.281275801355,244.60713540243893,48,-40,0.00030312879584363215
769,76.23260158321237,248.784864530844,49,-40,0.00025621552956597713
770,79.26757457428124,252.84542070745675,50,-40,0.00020735230840115084
771,82.36898423645192,256.8126090232959,51,-40,0.00015691101096665264
772,85.52073734987619,260.7102852454047,52,-40,0.00010527552599323578
773,88.70758861678202,264.5622784720993,53,-40,5.2838830699910536e-05
774,88.08514007476364,268.3924323510269,54,-40,0.0
775,84.87184721081238,272.22472426023666,55,-40,5.2838830699910536e-05
776,81.66694516608106,276.0834283924063,56,-40,0.00010527552599323501
777,78.48516079300033,279.99329169043006,57,-40,0.00015691101096665107
778,75.34184468403555,283.9796904109829,58,-40,0.00020735230840115471
779,72.25328959809187,288.0687292413154,59,-40,0.0002562155295659717
780,69.23705550718589,292.2872339736599,60,-40,0.0003031287958436345
781,66.31229314204532,296.6625727553008,61,-40,0.0003477350689507491
782,63.50004894857581,301.22222101173975,62,-40,0.0003896948682149731
783,60.82352112396903,305.99296490907625,63,-40,0.0004286888542278897
784,58.30821843216917,310.99962588597833,64,-40,0.00046442025921072255
785,55.98195175285973,316.26319957089544,65,-40,0.0004966171455963434
786,53.87456671157025,321.79835973779717,66,-40,0.0005250344756383497
787,52.01731306034622,327.61040969157295,67,-40,0.0005494559762962528
788,50.44175742011117,333.6919873795247,68,-40,0.0005696957852039526
789,49.17819865842528,340.02012534663135,69,-40,0.0005855998651945467
790,48.25365180082633,346.554537603261,70,-40,0.0005970471766161271
791,47.68961714211004,353.2380776189136,71,-40,0.0006039505985167288
792,52.5,0.0,0,-35,0.0006062575916872646
793,52.65731355619681,6.287791694637786,1,-35,0.0006039505985167231
794,53.12610530765228,12.524964385338956,2,-35,0.0005970471766161277
795,53.897196802540705,18.66480876413526,3,-35,0.0005855998651945417
796,54.95613090653483,24.667771627936535,4,-35,0.0005696957852039591
797,56.28426172346796,30.50357817718846,5,-35,0.0005494559762962532
798,57.85999702201058,36.15208030546969,6,-35,0.0005250344756383446
799,59.66001549989835,41.6029725580173,7,-35,0.0004966171455963442
800,61.660327293856355,46.85469873614995,8,-35,0.0004644202592107233
801,63.83710601183384,51.91292125426811,9,-35,0.00042868885422789045
802,66.16727438858555,56.78887511058952,10,-35,0.0003896948682149738
803,68.62886308974716,61.49783108297947,11,-35,0.0003477350689507483
804,71.20118177696742,66.05779221010437,12,-35,0.00030312879584363215
805,73.86484707272835,70.48846788380264,13,-35,0.00025621552956597556
806,76.60170884022864,74.81051774396259,14,-35,0.0002073523084011524
807,79.39470884656137,79.04502964020148,15,-35,0.00015691101096665185
808,82.22769755720184,83.21318509041446,16,-35,0.00010527552599323578
809,85.08522726813366,87.33606493581566,17,-35,5.2838830699910536e-05
810,87.95233377361679,91.43455195042797,18,-35,6.614293854816189e-06
811,89.18568553221279,95.52929256059679,19,-35,5.283883069990977e-05
812,86.34349190585678,99.64068461435008,20,-35,0.00010527552599323655
813,83.53591987972536,103.78886138985206,21,-35,0.00015691101096665107
814,80.77818221894555,107.9936434955951,22,-35,0.00020735230840115314
815,78.08605988591238,112.2744302119199,23,-35,0.00025621552956597404
816,75.47606923747354,116.65000080096036,24,-35,0.00030312879584363215
817,72.96559511207367,121.13819552795351,25,-35,0.0003477350689507499
818,70.57297394499896,125.755447418259,26,-35,0.0003896948682149738
819,68.31750600452891,130.51614175551308,27,-35,0.0004286888542278897
820,66.21937115143639,135.43179438453737,28,-35,0.0004644202592107256
821,64.29941972039116,140.51006558520504,29,-35,0.0004966171455963427
822,62.57881146893962,145.7536659919436,30,-35,0.0005250344756383446
823,61.078483808074964,151.15926346282725,31,-35,0.0005494559762962523
824,59.818448214679464,156.7165569326131,32,-35,0.0005696957852039583
825,58.81694159889571,162.40772818622395,33,-35,0.0005855998651945411
826,58.08949465835815,168.2074908817951,34,-35,0.00059704717661613
827,57.64801426332747,174.08390445477318,35,-35,0.0006039505985167227
828,57.5,180.0,36,-35,0.0006062575916872671
829,57.64801426332747,185.9160955452268,37,-35,0.0006039505985167195
830,58.08949465835815,191.79250911820492,38,-35,0.00059704717661613
831,58.81694159889568,197.592271813776,39,-35,0.0005855998651945409
832,59.818448214679464,203.2834430673869,40,-35,0.0005696957852039555
833,61.07848380807495,208.84073653717272,41,-35,0.0005494559762962554
834,62.57881146893962,214.2463340080564,42,-35,0.0005250344756383446
835,64.29941972039114,219.48993441479493,43,-35,0.0004966171455963457
836,66.21937115143639,224.5682056154626,44,-35,0.0004644202592107202
837,68.31750600452891,229.48385824448692,45,-35,0.000428688854227892
838,70.57297394499895,234.244552581741,46,-35,0.0003896948682149738
839,72.96559511207366,238.86180447204646,47,-35,0.0003477350689507491
840,75.47606923747352,243.34999919903962,48,-35,0.00030312879584363215
841,78.08605988591236,247.72556978808007,49,-35,0.00025621552956597713
842,80.77818221894552,252.0063565044049,50,-35,0.00020735230840115084
843,83.53591987972536,256.21113861014794,51,-35,0.00015691101096665264
844,86.34349190585678,260.3593153856499,52,-35,0.00010527552599323578
845,89.18568553221279,264.4707074394032,53,-35,5.2838830699910536e-05
846,87.9523337736168,268.565448049572,54,-35,0.0
847,85.08522726813366,272.66393506418433,55,-35,5.2838830699910536e-05
848,82.22769755720185,276.78681490958553,56,-35,0.00010527552599323501
849,79.39470884656136,280.95497035979855,57,-35,0.00015691101096665107
850,76.60170884022865,285.18948225603737,58,-35,0.00020735230840115471
851,73.86484707272834,289.5115321161974,59,-35,0.0002562155295659717
852,71.20118177696742,293.94220778989563,60,-35,0.0003031287958436345
853,68.62886308974716,298.5021689170205,61,-35,0.0003477350689507491
854,66.16727438858555,303.2111248894105,62,-35,0.0003896948682149731
855,63.837106011833846,308.08707874573184,63,-35,0.0004286888542278897
856,61.66032729385637,313.14530126385,64,-35,0.00046442025921072255
857,59.660015499898364,318.3970274419827,65,-35,0.0004966171455963434
858,57.85999702201059,323.8479196945303,66,-35,0.0005250344756383497
859,56.28426172346797,329.4964218228115,67,-35,0.0005494559762962528
860,54.95613090653483,335.33222837206347,68,-35,0.0005696957852039526
861,53.897196802540705,341.3351912358647,69,-35,0.0005855998651945467
862,53.12610530765229,347.47503561466095,70,-35,0.0005970471766161271
863,52.65731355619681,353.7122083053622,71,-35,0.0006039505985167288
864,57.50000000000001,0.0,0,-30,0.0006062575916872646
865,57.629041062360216,5.9173415338203315,1,-30,0.0006039505985167231
866,58.014088931386354,11.802330736040311,2,-30,0.0005970471766161277
867,58.64904951755085,17.62462806975427,3,-30,0.0005855998651945417
868,59.5241849286984,23.357656471218476,4,-30,0.0005696957852039591
869,60.626675224632464,28.97988765371959,5,-30,0.0005494559762962532
870,61.941289355428395,34.47556738030462,6,-30,0.0005250344756383446
871,63.45108414660896,39.83489003339033,7,-30,0.0004966171455963442
872,65.13806186048754,45.05371634240044,8,-30,0.0004644202592107233
873,66.98373748849059,50.132972311146865,9,-30,0.00042868885422789045
874,68.96958966014452,55.077873327504065,10,-30,0.0003896948682149738
875,71.07738874488254,59.89709647532435,11,-30,0.0003477350689507483
876,73.28940980096573,64.60199027271436,12,-30,0.00030312879584363215
877,75.58854616032725,69.20587591412587,13,-30,0.00025621552956597556
878,77.95834266375228,73.72346444041086,14,-30,0.0002073523084011524
879,80.3829674202936,78.17039268395716,15,-30,0.00015691101096665185
880,82.84713893442803,82.56286708491324,16,-30,0.00010527552599323578
881,85.3360226671531,86.91739692670544,17,-30,5.2838830699910536e-05
882,87.83510833356578,91.25059523917488,18,-30,6.614293854816189e-06
883,89.66992307040468,95.57902484410214,19,-30,5.283883069990977e-05
884,87.19333516052568,99.91906750255714,20,-30,0.00010527552599323655
885,84.74946852097035,104.28679507880443,21,-30,0.00015691101096665107
886,82.35286322587395,108.69782270484883,22,-30,0.00020735230840115314
887,80.0183646950077,113.16712512898465,23,-30,0.00025621552956597404
888,77.76120493534188,117.70879910765252,24,-30,0.00030312879584363215
889,75.59704968645914,122.33575750159476,25,-30,0.0003477350689507499
890,73.542000315725,127.05934557185299,26,-30,0.0003896948682149738
891,71.61253793296302,131.8888778930012,27,-30,0.0004286888542278897
892,69.82539674126276,136.8311062683499,28,-30,0.0004644202592107256
893,68.19735492383454,141.88964546977948,29,-30,0.0004966171455963427
894,66.74493528962398,147.06440378916218,30,-30,0.0005250344756383446
895,65.48401522317822,152.35108665665294,31,-30,0.0005494559762962523
896,64.42935644262678,157.7408590064747,32,-30,0.0005696957852039583
897,63.59407891038887,163.22025873193363,33,-30,0.0005855998651945411
898,62.989117867366446,168.77144224249957,34,-30,0.00059704717661613
899,62.62271497858249,174.37280932876754,35,-30,0.0006039505985167227
900,62.5,180.0,36,-30,0.0006062575916872671
901,62.62271497858248,185.62719067123243,37,-30,0.0006039505985167195
902,62.989117867366446,191.22855775750045,38,-30,0.00059704717661613
903,63.59407891038886,196.77974126806632,39,-30,0.0005855998651945409
904,64.42935644262678,202.2591409935253,40,-30,0.0005696957852039555
905,65.48401522317822,207.64891334334706,41,-30,0.0005494559762962554
906,66.74493528962398,212.93559621083782,42,-30,0.0005250344756383446
907,68.19735492383452,218.1103545302205,43,-30,0.0004966171455963457
908,69.82539674126275,223.16889373165006,44,-30,0.0004644202592107202
909,71.61253793296302,228.11112210699878,45,-30,0.000428688854227892
910,73.542000315725,232.940654428147,46,-30,0.0003896948682149738
911,75.59704968645913,237.6642424984052,47,-30,0.0003477350689507491
912,77.76120493534187,242.29120089234743,48,-30,0.00030312879584363215
913,80.01836469500769,246.8328748710153,49,-30,0.00025621552956597713
914,82.35286322587393,251.30217729515113,50,-30,0.00020735230840115084
915,84.74946852097035,255.71320492119557,51,-30,0.00015691101096665264
916,87.19333516052568,260.08093249744286,52,-30,0.00010527552599323578
917,89.66992307040466,264.42097515589785,53,-30,5.2838830699910536e-05
918,87.8351083335658,268.7494047608251,54,-30,0.0
919,85.33602266715312,273.08260307329454,55,-30,5.2838830699910536e-05
920,82.84713893442805,277.43713291508675,56,-30,0.00010527552599323501
921,80.38296742029358,281.8296073160428,57,-30,0.00015691101096665107
922,77.95834266375229,286.2765355595891,58,-30,0.00020735230840115471
923,75.58854616032725,290.79412408587416,59,-30,0.0002562155295659717
924,73.28940980096573,295.3980097272856,60,-30,0.0003031287958436345
925,71.07738874488254,300.10290352467564,61,-30,0.0003477350689507491
926,68.96958966014452,304.92212667249595,62,-30,0.0003896948682149731
927,66.98373748849059,309.8670276888531,63,-30,0.0004286888542278897
928,65.13806186048754,314.94628365759957,64,-30,0.00046442025921072255
929,63.45108414660898,320.16510996660963,65,-30,0.0004966171455963434
930,61.9412893554284,325.52443261969535,66,-30,0.0005250344756383497
931,60.62667522463248,331.02011234628037,67,-30,0.0005494559762962528
932,59.5241849286984,336.6423435287815,68,-30,0.0005696957852039526
933,58.64904951755085,342.3753719302457,69,-30,0.0005855998651945467
934,58.014088931386354,348.1976692639596,70,-30,0.0005970471766161271
935,57.629041062360216,354.0826584661797,71,-30,0.0006039505985167288
936,62.5,0.0,0,-25,0.0006062575916872646
937,62.60373209965474,5.628159722197628,1,-25,0.0006039505985167231
938,62.913560493212564,11.236219325654266,2,-25,0.0005970471766161277
939,63.42544497047905,16.805102906580295,3,-25,0.0005855998651945417
940,64.13285586550644,22.317680703402715,4,-25,0.0005696957852039591
941,65.02705483910925,27.759505357338508,5,-25,0.0005494559762962532
942,66.09744273053578,33.11931150102628,6,-25,0.0005250344756383446
943,67.33193983589125,38.38926483070629,7,-25,0.0004966171455963442
944,68.71736571642201,43.56498008653074,8,-25,0.0004644202592107233
945,70.23979153103154,48.64535075298033,9,-25,0.00042868885422789045
946,71.88484596979103,53.63224462907477,10,-25,0.0003896948682149738
947,73.63796426158133,58.5301198983825,11,-25,0.0003477350689507483
948,75.48457707040973,63.34560911918987,12,-25,0.00030312879584363215
949,77.41024166294301,68.08710730976561,13,-25,0.00025621552956597556
950,79.4007213757027,72.76438811224673,14,-25,0.0002073523084011524
951,81.44202136668518,77.38826094230977,15,-25,0.00015691101096665185
952,83.52038931940363,81.97027310254717,16,-25,0.00010527552599323578
953,85.62228962751718,86.52245430652492,17,-25,5.2838830699910536e-05
954,87.73435901967423,91.05709670988108,18,-25,6.614293854816189e-06
955,89.84335088804006,95.58656095524037,19,-25,5.283883069990977e-05
956,88.06392503654826,100.12309747418414,20,-25,0.00010527552599323655
957,86.00066144814997,104.67867200844546,21,-25,0.00015691101096665107
958,83.98010464488496,109.26478481032137,22,-25,0.00020735230840115314
959,82.0155920717791,113.89227420576177,23,-25,0.00025621552956597404
960,80.12056999874959,118.57109723457556,24,-25,0.00030312879584363215
961,78.30858490948941,123.3100831004608,25,-25,0.0003477350689507499
962,76.59324214920586,128.11665938341068,26,-25,0.0003896948682149738
963,74.98812576157509,132.99655654020862,27,-25,0.0004286888542278897
964,73.50667451917073,137.95350309984968,28,-25,0.0004644202592107256
965,72.16201119746785,142.98893174619306,29,-25,0.0004966171455963427
966,70.96672536950157,148.10172425764827,30,-25,0.0005250344756383446
967,69.93261444462162,153.2880295541405,31,-25,0.0005494559762962523
968,69.07039309681149,158.54119193072717,32,-25,0.0005696957852039583
969,68.38938701687074,163.85182389293044,33,-25,0.0005855998651945411
970,67.89723210483291,169.2080483725002,34,-25,0.00059704717661613
971,67.59960359202603,174.59591836325262,35,-25,0.0006039505985167227
972,67.5,180.0,36,-25,0.0006062575916872671
973,67.59960359202603,185.40408163674735,37,-25,0.0006039505985167195
974,67.89723210483291,190.79195162749983,38,-25,0.00059704717661613
975,68.38938701687074,196.14817610706953,39,-25,0.0005855998651945409
976,69.07039309681147,201.45880806927283,40,-25,0.0005696957852039555
977,69.93261444462162,206.7119704458595,41,-25,0.0005494559762962554
978,70.96672536950157,211.89827574235173,42,-25,0.0005250344756383446
979,72.16201119746783,217.0110682538069,43,-25,0.0004966171455963457
980,73.50667451917073,222.0464969001503,44,-25,0.0004644202592107202
981,74.98812576157509,227.00344345979136,45,-25,0.000428688854227892
982,76.59324214920586,231.88334061658932,46,-25,0.0003896948682149738
983,78.3085849094894,236.68991689953913,47,-25,0.0003477350689507491
984,80.12056999874957,241.42890276542437,48,-25,0.00030312879584363215
985,82.01559207177908,246.1077257942382,49,-25,0.00025621552956597713
986,83.98010464488495,250.73521518967857,50,-25,0.00020735230840115084
987,86.00066144814998,255.32132799155454,51,-25,0.00015691101096665264
988,88.06392503654826,259.87690252581586,52,-25,0.00010527552599323578
989,89.84335088804006,264.4134390447596,53,-25,5.2838830699910536e-05
990,87.73435901967423,268.9429032901189,54,-25,0.0
991,85.62228962751719,273.47754569347507,55,-25,5.2838830699910536e-05
992,83.52038931940365,278.0297268974528,56,-25,0.00010527552599323501
993,81.44202136668517,282.6117390576902,57,-25,0.00015691101096665107
994,79.40072137570272,287.23561188775324,58,-25,0.00020735230840115471
995,77.410241662943,291.9128926902344,59,-25,0.0002562155295659717
996,75.48457707040973,296.6543908808101,60,-25,0.0003031287958436345
997,73.63796426158133,301.4698801016175,61,-25,0.0003477350689507491
998,71.88484596979103,306.36775537092524,62,-25,0.0003896948682149731
999,70.23979153103154,311.35464924701967,63,-25,0.0004286888542278897
1000,68.71736571642201,316.4350199134692,64,-25,0.00046442025921072255
1001,67.33193983589125,321.61073516929366,65,-25,0.0004966171455963434
1002,66.09744273053578,326.88068849897365,66,-25,0.0005250344756383497
1003,65.02705483910927,332.2404946426615,67,-25,0.0005494559762962528
1004,64.13285586550644,337.6823192965973,68,-25,0.0005696957852039526
1005,63.42544497047905,343.1948970934197,69,-25,0.0005855998651945467
1006,62.91356049321257,348.7637806743457,70,-25,0.0005970471766161271
1007,62.60373209965474,354.37184027780233,71,-25,0.0006039505985167288
1008,67.5,0.0,0,-20,0.0006062575916872646
1009,67.58061356957967,5.404822494166936,1,-20,0.0006039505985167231
1010,67.82156235758038,10.797822054904726,2,-20,0.0005970471766161277
1011,68.22019988214649,16.16767828600422,3,-20,0.0005855998651945417
1012,68.77221025552032,21.50403798179668,4,-20,0.0005696957852039591
1013,69.47174158270381,26.797909312202805,5,-20,0.0005494559762962532
1014,70.31157620171963,32.041962381255075,6,-20,0.0005250344756383446
1015,71.28332424229848,37.23072457614056,7,-20,0.0004966171455963442
1016,72.37762662522076,42.360670649007,8,-20,0.0004644202592107233
1017,73.58435482249881,47.430217097835445,9,-20,0.00042868885422789045
1018,74.89279700919496,52.43963700265712,10,-20,0.0003896948682149738
1019,76.2918231346977,57.390914708339785,11,-20,0.0003477350689507483
1020,77.77002443730417,62.28755997574902,12,-20,0.00030312879584363215
1021,79.31582565345116,67.13439920638018,13,-20,0.00025621552956597556
1022,80.91757041418248,71.93735796975798,14,-20,0.0002073523084011524
1023,82.56358199745317,76.70324513896898,15,-20,0.00015691101096665185
1024,84.2422027408008,81.43954508762148,16,-20,0.00010527552599323578
1025,85.94181610259754,86.15422102128672,17,-20,5.2838830699910536e-05
1026,87.65085570497807,90.85552981524239,18,-20,6.614293854816189e-06
1027,89.3578058092153,95.5518467761153,19,-20,5.283883069990977e-05
1028,88.94880234270522,100.25149752374827,20,-20,0.00010527552599323655
1029,87.28039397377785,104.9625936525336,21,-20,0.00015691101096665107
1030,85.64834978257517,109.69286892686961,22,-20,0.00020735230840115314
1031,84.06399645536564,114.44951345397637,23,-20,0.00025621552956597404
1032,82.53858483682558,119.23900453188047,24,-20,0.00030312879584363215
1033,81.0832522497771,124.06693466216679,25,-20,0.0003477350689507499
1034,79.70896597015586,128.93783949057547,26,-20,0.0003896948682149738
1035,78.42644563879938,133.85503107870406,27,-20,0.0004286888542278897
1036,77.24606349609232,138.82044470845582,28,-20,0.0004644202592107256
1037,76.1777227998505,143.83451005051046,29,-20,0.0004966171455963427
1038,75.23071661868906,148.89605954195667,30,-20,0.0005250344756383446
1039,74.41357129298522,154.0022876864561,31,-20,0.0005494559762962523
1040,73.73388104122904,159.14877418716102,32,-20,0.0005696957852039583
1041,73.19814218868295,164.32958096051553,33,-20,0.0005855998651945411
1042,72.81159697424104,169.53742806553305,34,-20,0.00059704717661613
1043,72.57809751341516,174.76394675288898,35,-20,0.0006039505985167227
1044,72.5,180.0,36,-20,0.0006062575916872671
1045,72.57809751341516,185.23605324711096,37,-20,0.0006039505985167195
1046,72.81159697424104,190.46257193446695,38,-20,0.00059704717661613
1047,73.19814218868295,195.67041903948441,39,-20,0.0005855998651945409
1048,73.73388104122904,200.85122581283895,40,-20,0.0005696957852039555
1049,74.41357129298522,205.9977123135439,41,-20,0.0005494559762962554
1050,75.23071661868906,211.10394045804335,42,-20,0.0005250344756383446
1051,76.1777227998505,216.16548994948954,43,-20,0.0004966171455963457
1052,77.24606349609232,221.17955529154415,44,-20,0.0004644202592107202
1053,78.42644563879938,226.14496892129594,45,-20,0.000428688854227892
1054,79.70896597015586,231.06216050942453,46,-20,0.0003896948682149738
1055,81.08325224977709,235.93306533783317,47,-20,0.0003477350689507491
1056,82.53858483682556,240.7609954681195,48,-20,0.00030312879584363215
1057,84.06399645536563,245.5504865460236,49,-20,0.00025621552956597713
1058,85.64834978257515,250.30713107313034,50,-20,0.00020735230840115084
1059,87.28039397377786,255.0374063474664,51,-20,0.00015691101096665264
1060,88.94880234270522,259.7485024762517,52,-20,0.00010527552599323578
1061,89.3578058092153,264.4481532238847,53,-20,5.2838830699910536e-05
1062,87.65085570497808,269.1444701847576,54,-20,0.0
1063,85.94181610259754,273.84577897871327,55,-20,5.2838830699910536e-05
1064,84.24220274080082,278.5604549123785,56,-20,0.00010527552599323501
1065,82.56358199745316,283.29675486103105,57,-20,0.00015691101096665107
1066,80.91757041418248,288.062642030242,58,-20,0.00020735230840115471
1067,79.31582565345116,292.8656007936198,59,-20,0.0002562155295659717
1068,77.77002443730417,297.712440024251,60,-20,0.0003031287958436345
1069,76.2918231346977,302.6090852916602,61,-20,0.0003477350689507491
1070,74.89279700919496,307.56036299734285,62,-20,0.0003896948682149731
1071,73.58435482249881,312.56978290216455,63,-20,0.0004286888542278897
1072,72.37762662522077,317.63932935099297,64,-20,0.00046442025921072255
1073,71.28332424229848,322.7692754238594,65,-20,0.0004966171455963434
1074,70.31157620171963,327.95803761874487,66,-20,0.0005250344756383497
1075,69.47174158270383,333.2020906877972,67,-20,0.0005494559762962528
1076,68.77221025552032,338.49596201820333,68,-20,0.0005696957852039526
1077,68.22019988214649,343.8323217139958,69,-20,0.0005855998651945467
1078,67.82156235758038,349.20217794509523,70,-20,0.0005970471766161271
1079,67.58061356957967,354.5951775058331,71,-20,0.0006039505985167288
1080,72.5,0.0,0,-15,0.0006062575916872646
1081,72.55910230096498,5.2365998423195155,1,-15,0.0006039505985167231
