# Tilt	Rotation	mrd
90.00	69.00	0.00
90.00	72.00	0.00
90.00	75.00	0.00
90.00	78.00	0.00
90.00	81.00	0.00
90.00	84.00	0.00
90.00	87.00	0.00
90.00	90.00	0.00
90.00	93.00	0.00
90.00	96.00	0.00
90.00	99.00	0.00
90.00	102.00	0.00
90.00	105.00	0.00
90.00	108.00	0.00
90.00	111.00	0.00
90.00	114.00	0.00
90.00	117.00	0.00
90.00	120.00	0.00
90.00	123.00	0.00
90.00	126.00	0.00
90.00	129.00	0.00
90.00	132.00	0.00
90.00	135.00	0.00
90.00	138.00	0.00
90.00	141.00	0.00
90.00	144.00	0.00
90.00	147.00	0.00
90.00	150.00	0.00
90.00	153.00	0.00
90.00	156.00	0.00
90.00	159.00	0.00
90.00	162.00	0.00
90.00	165.00	0.00
90.00	168.00	0.00
90.00	171.00	0.00
90.00	174.00	0.00
90.00	177.00	0.00
90.00	180.00	0.00
90.00	183.00	0.00
90.00	186.00	0.00
90.00	189.00	0.00
90.00	192.00	0.00
90.00	195.00	0.00
90.00	198.00	0.00
90.00	201.00	0.00
90.00	204.00	0.00
90.00	207.00	0.00
90.00	210.00	0.00
90.00	213.00	0.00
90.00	216.00	0.00
90.00	219.00	0.00
90.00	222.00	0.00
90.00	225.00	0.00
90.00	228.00	0.00
90.00	231.00	0.00
90.00	234.00	0.00
90.00	237.00	0.00
90.00	240.00	0.00
90.00	243.00	0.00
90.00	246.00	0.00
90.00	249.00	0.00
90.00	252.00	0.00
90.00	255.00	0.00
90.00	258.00	0.00
90.00	261.00	0.00
90.00	264.00	0.00
90.00	267.00	0.00
90.00	270.00	0.00
90.00	273.00	0.00
90.00	276.00	0.00
90.00	279.00	0.00
90.00	282.00	0.00
90.00	285.00	0.00
90.00	288.00	0.00
90.00	291.00	0.00
90.00	294.00	0.00
90.00	297.00	0.00
90.00	300.00	0.00
90.00	303.00	0.00
90.00	306.00	0.00
90.00	309.00	0.00
90.00	312.00	0.00
90.00	315.00	0.00
90.00	318.00	0.00
90.00	321.00	0.00
90.00	324.00	0.00
90.00	327.00	0.00
90.00	330.00	0.00
90.00	333.00	0.00
90.00	336.00	0.00
90.00	339.00	0.00
90.00	342.00	0.00
90.00	345.00	0.00
90.00	348.00	0.00
90.00	351.00	0.00
90.00	354.00	0.00
90.00	357.00	0.00
